17/02/2026	21:24:39	1,878669E-7	2,057471E-3
17/02/2026	21:24:39	1,998066E-7	2,061563E-3
17/02/2026	21:24:39	1,998947E-7	2,062568E-3
17/02/2026	21:24:39	1,993203E-7	2,062467E-3
17/02/2026	21:24:39	1,985178E-7	2,062517E-3
17/02/2026	21:24:39	1,972230E-7	2,062517E-3
17/02/2026	21:24:40	1,958817E-7	2,061740E-3
17/02/2026	21:24:40	1,964850E-7	2,062040E-3
17/02/2026	21:24:40	1,967368E-7	2,061689E-3
17/02/2026	21:24:40	1,973813E-7	2,061563E-3
17/02/2026	21:24:40	1,990100E-7	2,062266E-3
17/02/2026	21:24:40	1,990100E-7	2,062919E-3
17/02/2026	21:24:41	1,982894E-7	2,062316E-3
17/02/2026	21:24:41	1,983539E-7	2,061162E-3
17/02/2026	21:24:41	1,985940E-7	2,061212E-3
17/02/2026	21:24:41	1,987932E-7	2,062040E-3
17/02/2026	21:24:41	1,986232E-7	2,061262E-3
17/02/2026	21:24:41	1,986935E-7	2,061915E-3
17/02/2026	21:24:42	1,985059E-7	2,061939E-3
17/02/2026	21:24:42	1,987932E-7	2,062492E-3
17/02/2026	21:24:42	1,987874E-7	2,061613E-3
17/02/2026	21:24:42	1,985588E-7	2,061689E-3
17/02/2026	21:24:42	1,983186E-7	2,061764E-3
17/02/2026	21:24:42	1,984533E-7	2,062693E-3
17/02/2026	21:24:43	2,049270E-7	2,062040E-3
17/02/2026	21:24:43	2,102818E-7	2,062467E-3
17/02/2026	21:24:43	2,114593E-7	2,061939E-3
17/02/2026	21:24:43	2,106097E-7	2,063095E-3
17/02/2026	21:24:43	2,110083E-7	2,061939E-3
17/02/2026	21:24:43	2,108851E-7	2,062768E-3
17/02/2026	21:24:44	2,050851E-7	2,062442E-3
17/02/2026	21:24:44	1,964908E-7	2,061011E-3
17/02/2026	21:24:44	1,956647E-7	2,061413E-3
17/02/2026	21:24:44	1,950261E-7	2,061413E-3
17/02/2026	21:24:44	1,950612E-7	2,062316E-3
17/02/2026	21:24:44	1,965200E-7	2,061287E-3
17/02/2026	21:24:44	1,976685E-7	2,060810E-3
17/02/2026	21:24:45	1,980376E-7	2,061789E-3
17/02/2026	21:24:45	1,980376E-7	2,061463E-3
17/02/2026	21:24:45	1,978266E-7	2,060660E-3
17/02/2026	21:24:45	1,975922E-7	2,061840E-3
17/02/2026	21:24:45	1,985824E-7	2,062643E-3
17/02/2026	21:24:45	1,992268E-7	2,062090E-3
17/02/2026	21:24:46	1,993732E-7	2,062844E-3
17/02/2026	21:24:46	2,001815E-7	2,063296E-3
17/02/2026	21:24:46	2,015057E-7	2,062066E-3
17/02/2026	21:24:46	2,013300E-7	2,062643E-3
17/02/2026	21:24:46	2,021441E-7	2,062668E-3
17/02/2026	21:24:46	2,020504E-7	2,062317E-3
17/02/2026	21:24:47	2,021502E-7	2,061563E-3
17/02/2026	21:24:47	2,018395E-7	2,061965E-3
17/02/2026	21:24:47	2,019861E-7	2,063070E-3
17/02/2026	21:24:47	2,019042E-7	2,063170E-3
17/02/2026	21:24:47	2,016052E-7	2,062517E-3
17/02/2026	21:24:47	2,007090E-7	2,061965E-3
17/02/2026	21:24:48	2,003340E-7	2,060433E-3
17/02/2026	21:24:48	1,999297E-7	2,058777E-3
17/02/2026	21:24:48	1,975102E-7	2,059505E-3
17/02/2026	21:24:48	1,983539E-7	2,060810E-3
17/02/2026	21:24:48	1,990041E-7	2,060283E-3
17/02/2026	21:24:48	1,992912E-7	2,060886E-3
17/02/2026	21:24:48	1,970181E-7	2,059932E-3
17/02/2026	21:24:49	1,960161E-7	2,059103E-3
17/02/2026	21:24:49	1,954187E-7	2,059555E-3
17/02/2026	21:24:49	1,947916E-7	2,058300E-3
17/02/2026	21:24:49	1,948856E-7	2,058325E-3
17/02/2026	21:24:49	1,947333E-7	2,057823E-3
17/02/2026	21:24:50	1,941768E-7	2,057170E-3
17/02/2026	21:24:50	1,936492E-7	2,056969E-3
17/02/2026	21:24:50	1,936554E-7	2,057773E-3
17/02/2026	21:24:50	1,937372E-7	2,056165E-3
17/02/2026	21:24:50	1,937136E-7	2,058199E-3
17/02/2026	21:24:50	1,940302E-7	2,057019E-3
17/02/2026	21:24:50	1,939364E-7	2,058224E-3
17/02/2026	21:24:51	1,946983E-7	2,059756E-3
17/02/2026	21:24:51	1,957409E-7	2,060584E-3
17/02/2026	21:24:51	1,948564E-7	2,060961E-3
17/02/2026	21:24:51	1,944813E-7	2,059479E-3
17/02/2026	21:24:51	1,942119E-7	2,058626E-3
17/02/2026	21:24:51	1,942704E-7	2,058977E-3
17/02/2026	21:24:52	1,945225E-7	2,057195E-3
17/02/2026	21:24:52	1,944580E-7	2,059781E-3
17/02/2026	21:24:52	1,956647E-7	2,060760E-3
17/02/2026	21:24:52	1,957117E-7	2,062317E-3
17/02/2026	21:24:52	1,954539E-7	2,059781E-3
17/02/2026	21:24:52	1,957349E-7	2,056241E-3
17/02/2026	21:24:53	1,962390E-7	2,057346E-3
17/02/2026	21:24:53	1,967192E-7	2,058877E-3
17/02/2026	21:24:53	1,986058E-7	2,063496E-3
17/02/2026	21:24:53	2,002694E-7	2,065229E-3
17/02/2026	21:24:53	2,002637E-7	2,063271E-3
17/02/2026	21:24:53	1,996722E-7	2,063797E-3
17/02/2026	21:24:54	2,006270E-7	2,064124E-3
17/02/2026	21:24:54	2,015174E-7	2,063220E-3
17/02/2026	21:24:54	2,007383E-7	2,064375E-3
17/02/2026	21:24:54	2,016873E-7	2,065806E-3
17/02/2026	21:24:54	2,017811E-7	2,063472E-3
17/02/2026	21:24:54	2,020447E-7	2,059982E-3
17/02/2026	21:24:55	2,039899E-7	2,060961E-3
17/02/2026	21:24:55	2,044407E-7	2,059204E-3
17/02/2026	21:24:55	2,046870E-7	2,056969E-3
17/02/2026	21:24:55	2,058117E-7	2,056040E-3
17/02/2026	21:24:55	2,069893E-7	2,057396E-3
17/02/2026	21:24:55	2,085594E-7	2,059932E-3
17/02/2026	21:24:56	2,102116E-7	2,058651E-3
17/02/2026	21:24:56	2,117698E-7	2,056517E-3
17/02/2026	21:24:56	2,143885E-7	2,054885E-3
17/02/2026	21:24:56	2,172887E-7	2,055889E-3
17/02/2026	21:24:56	2,202706E-7	2,056140E-3
17/02/2026	21:24:56	2,237037E-7	2,057948E-3
17/02/2026	21:24:56	2,285077E-7	2,060559E-3
17/02/2026	21:24:57	2,337863E-7	2,059455E-3
17/02/2026	21:24:57	2,389888E-7	2,058300E-3
17/02/2026	21:24:57	2,450700E-7	2,056015E-3
17/02/2026	21:24:57	2,537819E-7	2,054308E-3
17/02/2026	21:24:57	2,653875E-7	2,053404E-3
17/02/2026	21:24:57	2,767941E-7	2,051471E-3
17/02/2026	21:24:58	2,924658E-7	2,050014E-3
17/02/2026	21:24:58	3,108915E-7	2,047203E-3
17/02/2026	21:24:58	3,347352E-7	2,049186E-3
17/02/2026	21:24:58	3,660375E-7	2,050567E-3
17/02/2026	21:24:58	3,996073E-7	2,051847E-3
17/02/2026	21:24:58	4,438102E-7	2,051245E-3
17/02/2026	21:24:59	4,976793E-7	2,050190E-3
17/02/2026	21:24:59	5,809766E-7	2,048257E-3
17/02/2026	21:24:59	6,633070E-7	2,046148E-3
17/02/2026	21:24:59	7,851298E-7	2,052902E-3
17/02/2026	21:24:59	9,538268E-7	2,054232E-3
17/02/2026	21:24:59	1,168229E-6	2,049738E-3
17/02/2026	21:25:00	1,433012E-6	2,045520E-3
17/02/2026	21:25:00	1,776270E-6	2,045445E-3
17/02/2026	21:25:00	2,210209E-6	2,043863E-3
17/02/2026	21:25:00	2,934908E-6	2,049186E-3
17/02/2026	21:25:00	3,721376E-6	2,046776E-3
17/02/2026	21:25:00	4,897249E-6	2,041578E-3
17/02/2026	21:25:01	6,472694E-6	2,040600E-3
17/02/2026	21:25:01	8,506989E-6	2,039696E-3
17/02/2026	21:25:01	1,171581E-5	2,035704E-3
17/02/2026	21:25:01	1,666118E-5	2,026891E-3
17/02/2026	21:25:01	2,476854E-5	2,016472E-3
17/02/2026	21:25:01	3,721996E-5	2,003065E-3
17/02/2026	21:25:02	5,624051E-5	1,976804E-3
17/02/2026	21:25:02	9,204892E-5	1,927169E-3
17/02/2026	21:25:02	1,591712E-4	1,830333E-3
17/02/2026	21:25:02	3,896632E-4	1,547610E-3
17/02/2026	21:25:02	7,958377E-4	1,005913E-3
17/02/2026	21:25:02	1,374426E-3	4,400797E-4
17/02/2026	21:25:03	1,393061E-3	5,533433E-4
17/02/2026	21:25:03	1,103884E-3	9,956356E-4
17/02/2026	21:25:03	7,359102E-4	1,328029E-3
17/02/2026	21:25:03	5,412672E-4	1,518361E-3
17/02/2026	21:25:03	4,224933E-4	1,638018E-3
17/02/2026	21:25:03	3,649209E-4	1,697545E-3
17/02/2026	21:25:04	3,335399E-4	1,728753E-3
17/02/2026	21:25:04	3,170081E-4	1,744494E-3
17/02/2026	21:25:04	3,112462E-4	1,748863E-3
17/02/2026	21:25:04	3,151204E-4	1,744419E-3
17/02/2026	21:25:04	3,270183E-4	1,729908E-3
17/02/2026	21:25:04	3,478102E-4	1,707714E-3
17/02/2026	21:25:05	3,750129E-4	1,676682E-3
17/02/2026	21:25:05	4,172223E-4	1,632093E-3
17/02/2026	21:25:05	4,690912E-4	1,574649E-3
17/02/2026	21:25:05	5,394323E-4	1,494987E-3
17/02/2026	21:25:05	6,335163E-4	1,395114E-3
17/02/2026	21:25:05	7,541367E-4	1,272820E-3
17/02/2026	21:25:06	8,767383E-4	1,141514E-3
17/02/2026	21:25:06	1,141514E-3	9,805810E-4
17/02/2026	21:25:06	1,192715E-3	7,646060E-4
17/02/2026	21:25:06	1,394347E-3	6,182526E-4
17/02/2026	21:25:06	1,525130E-3	4,950541E-4
17/02/2026	21:25:06	1,619313E-3	4,090165E-4
17/02/2026	21:25:07	1,665701E-3	3,723251E-4
17/02/2026	21:25:07	1,672187E-3	3,754770E-4
17/02/2026	21:25:07	1,638960E-3	4,165155E-4
17/02/2026	21:25:07	1,579062E-3	4,845665E-4
17/02/2026	21:25:07	1,506611E-3	5,659078E-4
17/02/2026	21:25:07	1,424904E-3	6,518725E-4
17/02/2026	21:25:08	1,320348E-3	7,598417E-4
17/02/2026	21:25:08	1,216645E-3	8,584261E-4
